Country Code,Year,literacy_rate
ITA,1972,N/A
JAM,1972,N/A
JOR,1972,N/A
JPN,1972,N/A
KAZ,1972,N/A
KEN,1972,N/A
KGZ,1972,N/A
KHM,1972,N/A
KIR,1972,N/A
KNA,1972,N/A
KOR,1972,N/A
KWT,1972,N/A
LAO,1972,N/A
LBN,1972,N/A
LBR,1972,N/A
LBY,1972,N/A
LCA,1972,N/A
LIE,1972,N/A
LKA,1972,N/A
LSO,1972,N/A
LTU,1972,N/A
LUX,1972,N/A
LVA,1972,N/A
MAC,1972,N/A
MAF,1972,N/A
MAR,1972,N/A
MDA,1972,N/A
MDG,1972,N/A
MDV,1972,N/A
MEX,1972,N/A
MHL,1972,N/A
MKD,1972,N/A
MLI,1972,N/A
MLT,1972,N/A
MMR,1972,N/A
MNE,1972,N/A
MNG,1972,N/A
MNP,1972,N/A
MOZ,1972,N/A
MRT,1972,N/A
MUS,1972,N/A
MWI,1972,N/A
MYS,1972,N/A
NAM,1972,N/A
NCL,1972,N/A
NER,1972,N/A
NGA,1972,N/A
NIC,1972,N/A
NLD,1972,N/A
NOR,1972,N/A
NPL,1972,N/A
NZL,1972,N/A
OMN,1972,N/A
PAK,1972,N/A
PAN,1972,N/A
PER,1972,N/A
PHL,1972,N/A
PLW,1972,N/A
PNG,1972,N/A
POL,1972,N/A
PRI,1972,N/A
PRK,1972,N/A
PRT,1972,N/A
PRY,1972,N/A
PSE,1972,N/A
PYF,1972,N/A
QAT,1972,N/A
ROU,1972,N/A
RUS,1972,N/A
RWA,1972,N/A
SAU,1972,N/A
SDN,1972,N/A
SEN,1972,N/A
SGP,1972,N/A
SLB,1972,N/A
SLE,1972,N/A
SLV,1972,N/A
SOM,1972,5.40465021133423
SRB,1972,N/A
SSD,1972,N/A
STP,1972,N/A
SUR,1972,N/A
SVK,1972,N/A
SVN,1972,N/A
SWE,1972,N/A
SWZ,1972,N/A
SXM,1972,N/A
SYC,1972,N/A
SYR,1972,N/A
TCA,1972,N/A
TCD,1972,N/A
TGO,1972,N/A
THA,1972,N/A
TJK,1972,N/A
TKM,1972,N/A
TLS,1972,N/A
TON,1972,N/A
TTO,1972,N/A
TUN,1972,N/A
TUR,1972,N/A
TUV,1972,N/A
TZA,1972,N/A
UGA,1972,N/A
UKR,1972,N/A
URY,1972,N/A
USA,1972,N/A
UZB,1972,N/A
VCT,1972,N/A
VEN,1972,N/A
VGB,1972,N/A
VIR,1972,N/A
VNM,1972,N/A
VUT,1972,N/A
WSM,1972,N/A
YEM,1972,N/A
ZAF,1972,N/A
ZMB,1972,N/A
ZWE,1972,N/A
AFG,1973,N/A
AGO,1973,N/A
ALB,1973,N/A
ARE,1973,N/A
ARG,1973,N/A
ARM,1973,N/A
ASM,1973,N/A
ATG,1973,N/A
AUS,1973,N/A
AUT,1973,N/A
AZE,1973,N/A
BDI,1973,N/A
BEL,1973,N/A
BEN,1973,N/A
BFA,1973,N/A
BGD,1973,N/A
BGR,1973,N/A
BHR,1973,N/A
BHS,1973,N/A
BIH,1973,N/A
BLR,1973,N/A
BLZ,1973,N/A
BMU,1973,N/A
BOL,1973,N/A
BRA,1973,N/A
BRB,1973,N/A
BRN,1973,N/A
BTN,1973,N/A
BWA,1973,N/A
CAF,1973,N/A
CAN,1973,N/A
CHE,1973,N/A
CHL,1973,N/A
CHN,1973,N/A
CIV,1973,N/A
CMR,1973,N/A
COD,1973,N/A
COG,1973,N/A
COL,1973,N/A
COM,1973,N/A
CPV,1973,N/A
CRI,1973,N/A
CUB,1973,N/A
CYM,1973,N/A
CYP,1973,N/A
CZE,1973,N/A
DEU,1973,N/A
DJI,1973,N/A
DMA,1973,N/A
DNK,1973,N/A
DOM,1973,N/A
DZA,1973,N/A
ECU,1973,N/A
EGY,1973,N/A
ERI,1973,N/A
ESP,1973,N/A
EST,1973,N/A
ETH,1973,N/A
FIN,1973,N/A
FJI,1973,N/A
FRA,1973,N/A
FSM,1973,N/A
GAB,1973,N/A
GBR,1973,N/A
GEO,1973,N/A
GHA,1973,N/A
GIN,1973,N/A
GMB,1973,N/A
GNB,1973,N/A
GNQ,1973,N/A
GRC,1973,N/A
GRD,1973,N/A
GTM,1973,N/A
GUM,1973,N/A
GUY,1973,N/A
HKG,1973,N/A
HND,1973,N/A
HRV,1973,N/A
HTI,1973,N/A
HUN,1973,N/A
IDN,1973,N/A
IND,1973,N/A
IRL,1973,N/A
IRN,1973,N/A
IRQ,1973,N/A
ISL,1973,N/A
ISR,1973,N/A
ITA,1973,N/A
JAM,1973,N/A
JOR,1973,N/A
JPN,1973,N/A
KAZ,1973,N/A
KEN,1973,N/A
KGZ,1973,N/A
KHM,1973,N/A
KIR,1973,N/A
KNA,1973,N/A
KOR,1973,N/A
KWT,1973,N/A
LAO,1973,N/A
LBN,1973,N/A
LBR,1973,N/A
LBY,1973,N/A
LCA,1973,N/A
LIE,1973,N/A
LKA,1973,N/A
LSO,1973,N/A
LTU,1973,N/A
LUX,1973,N/A
LVA,1973,N/A
MAC,1973,N/A
MAF,1973,N/A
MAR,1973,N/A
MDA,1973,N/A
MDG,1973,N/A
MDV,1973,N/A
MEX,1973,N/A
MHL,1973,N/A
MKD,1973,N/A
MLI,1973,N/A
MLT,1973,N/A
MMR,1973,N/A
MNE,1973,N/A
MNG,1973,N/A
MNP,1973,N/A
MOZ,1973,N/A
MRT,1973,N/A
MUS,1973,N/A
MWI,1973,N/A
MYS,1973,N/A
NAM,1973,N/A
NCL,1973,N/A
NER,1973,N/A
NGA,1973,N/A
NIC,1973,N/A
NLD,1973,N/A
NOR,1973,N/A
NPL,1973,N/A
NZL,1973,N/A
OMN,1973,N/A
PAK,1973,N/A
PAN,1973,N/A
PER,1973,N/A
PHL,1973,N/A
PLW,1973,N/A
PNG,1973,N/A
POL,1973,N/A
PRI,1973,N/A
PRK,1973,N/A
PRT,1973,N/A
PRY,1973,N/A
PSE,1973,N/A
PYF,1973,N/A
QAT,1973,N/A
ROU,1973,N/A
RUS,1973,N/A
RWA,1973,N/A
SAU,1973,N/A
SDN,1973,N/A
SEN,1973,N/A
SGP,1973,N/A
SLB,1973,N/A
SLE,1973,N/A
SLV,1973,N/A
SOM,1973,N/A
SRB,1973,N/A
SSD,1973,N/A
STP,1973,N/A
SUR,1973,N/A
SVK,1973,N/A
SVN,1973,N/A
SWE,1973,N/A
SWZ,1973,N/A
SXM,1973,N/A
SYC,1973,N/A
SYR,1973,N/A
TCA,1973,N/A
TCD,1973,N/A
TGO,1973,N/A
THA,1973,N/A
TJK,1973,N/A
TKM,1973,N/A
TLS,1973,N/A
TON,1973,N/A
TTO,1973,N/A
TUN,1973,N/A
TUR,1973,N/A
TUV,1973,N/A
TZA,1973,N/A
UGA,1973,N/A
UKR,1973,N/A
URY,1973,N/A
USA,1973,N/A
UZB,1973,N/A
VCT,1973,N/A
VEN,1973,N/A
VGB,1973,N/A
VIR,1973,N/A
VNM,1973,N/A
VUT,1973,N/A
WSM,1973,N/A
YEM,1973,N/A
ZAF,1973,N/A
ZMB,1973,N/A
ZWE,1973,N/A
AFG,1974,N/A
AGO,1974,N/A
ALB,1974,N/A
ARE,1974,N/A
ARG,1974,N/A
ARM,1974,N/A
ASM,1974,N/A
ATG,1974,N/A
AUS,1974,N/A
AUT,1974,N/A
AZE,1974,N/A
BDI,1974,N/A
BEL,1974,N/A
BEN,1974,N/A
BFA,1974,N/A
BGD,1974,N/A
BGR,1974,N/A
BHR,1974,N/A
BHS,1974,N/A
BIH,1974,N/A
BLR,1974,N/A
BLZ,1974,N/A
BMU,1974,N/A
BOL,1974,N/A
BRA,1974,N/A
BRB,1974,N/A
BRN,1974,N/A
BTN,1974,N/A
BWA,1974,N/A
CAF,1974,N/A
CAN,1974,N/A
CHE,1974,N/A
CHL,1974,N/A
CHN,1974,N/A
CIV,1974,N/A
CMR,1974,N/A
COD,1974,N/A
COG,1974,N/A
COL,1974,N/A
COM,1974,N/A
CPV,1974,N/A
CRI,1974,N/A
CUB,1974,N/A
CYM,1974,N/A
CYP,1974,N/A
CZE,1974,N/A
DEU,1974,N/A
DJI,1974,N/A
DMA,1974,N/A
DNK,1974,N/A
DOM,1974,N/A
DZA,1974,N/A
ECU,1974,N/A
EGY,1974,N/A
ERI,1974,N/A
ESP,1974,N/A
EST,1974,N/A
ETH,1974,N/A
FIN,1974,N/A
FJI,1974,N/A
FRA,1974,N/A
FSM,1974,N/A
GAB,1974,N/A
GBR,1974,N/A
GEO,1974,N/A
GHA,1974,N/A
GIN,1974,N/A
GMB,1974,N/A
GNB,1974,N/A
GNQ,1974,N/A
GRC,1974,N/A
GRD,1974,N/A
GTM,1974,N/A
GUM,1974,N/A
GUY,1974,N/A
HKG,1974,N/A
HND,1974,N/A
HRV,1974,N/A
HTI,1974,N/A
HUN,1974,N/A
IDN,1974,N/A
IND,1974,N/A
IRL,1974,N/A
IRN,1974,N/A
IRQ,1974,N/A
ISL,1974,N/A
ISR,1974,N/A
ITA,1974,N/A
JAM,1974,N/A
JOR,1974,N/A
JPN,1974,N/A
KAZ,1974,N/A
KEN,1974,N/A
KGZ,1974,N/A
KHM,1974,N/A
KIR,1974,N/A
KNA,1974,N/A
KOR,1974,N/A
KWT,1974,N/A
LAO,1974,N/A
LBN,1974,N/A
LBR,1974,N/A
LBY,1974,N/A
LCA,1974,N/A
LIE,1974,N/A
LKA,1974,N/A
LSO,1974,N/A
LTU,1974,N/A
LUX,1974,N/A
LVA,1974,N/A
MAC,1974,N/A
MAF,1974,N/A
MAR,1974,N/A
MDA,1974,N/A
MDG,1974,N/A
MDV,1974,N/A
MEX,1974,N/A
MHL,1974,N/A
MKD,1974,N/A
MLI,1974,N/A
MLT,1974,N/A
MMR,1974,N/A
MNE,1974,N/A
MNG,1974,N/A
MNP,1974,N/A
MOZ,1974,N/A
MRT,1974,N/A
MUS,1974,N/A
MWI,1974,N/A
MYS,1974,N/A
NAM,1974,N/A
NCL,1974,N/A
NER,1974,N/A
NGA,1974,N/A
NIC,1974,N/A
NLD,1974,N/A
NOR,1974,N/A
NPL,1974,N/A
NZL,1974,N/A
OMN,1974,N/A
PAK,1974,N/A
PAN,1974,N/A
PER,1974,N/A
PHL,1974,N/A
PLW,1974,N/A
PNG,1974,N/A
POL,1974,N/A
PRI,1974,N/A
PRK,1974,N/A
PRT,1974,N/A
PRY,1974,N/A
PSE,1974,N/A
PYF,1974,N/A
QAT,1974,N/A
ROU,1974,N/A
RUS,1974,N/A
RWA,1974,N/A
SAU,1974,N/A
SDN,1974,N/A
SEN,1974,N/A
SGP,1974,N/A
SLB,1974,N/A
SLE,1974,N/A
SLV,1974,N/A
SOM,1974,N/A
SRB,1974,N/A
SSD,1974,N/A
STP,1974,N/A
SUR,1974,N/A
SVK,1974,N/A
SVN,1974,N/A
SWE,1974,N/A
SWZ,1974,N/A
SXM,1974,N/A
SYC,1974,N/A
SYR,1974,N/A
TCA,1974,N/A
TCD,1974,N/A
TGO,1974,N/A
THA,1974,N/A
TJK,1974,N/A
TKM,1974,N/A
TLS,1974,N/A
TON,1974,N/A
TTO,1974,N/A
TUN,1974,N/A
TUR,1974,N/A
TUV,1974,N/A
TZA,1974,N/A
UGA,1974,N/A
UKR,1974,N/A
URY,1974,N/A
USA,1974,N/A
UZB,1974,N/A
VCT,1974,N/A
VEN,1974,N/A
VGB,1974,N/A
VIR,1974,N/A
VNM,1974,N/A
VUT,1974,N/A
WSM,1974,N/A
YEM,1974,N/A
ZAF,1974,N/A
ZMB,1974,N/A
ZWE,1974,N/A
AFG,1975,N/A
AGO,1975,N/A
ALB,1975,N/A
ARE,1975,54.0
ARG,1975,N/A
ARM,1975,N/A
ASM,1975,N/A
ATG,1975,N/A
AUS,1975,N/A
AUT,1975,N/A
AZE,1975,N/A
BDI,1975,N/A
BEL,1975,N/A
BEN,1975,N/A
BFA,1975,9.0
BGD,1975,N/A
BGR,1975,N/A
BHR,1975,N/A
BHS,1975,N/A
BIH,1975,N/A
BLR,1975,N/A
BLZ,1975,N/A
BMU,1975,N/A
BOL,1975,N/A
BRA,1975,N/A
BRB,1975,N/A
BRN,1975,N/A
BTN,1975,N/A
BWA,1975,N/A
CAF,1975,18.0
CAN,1975,N/A
CHE,1975,N/A
CHL,1975,N/A
CHN,1975,N/A
CIV,1975,N/A
CMR,1975,N/A
COD,1975,N/A
COG,1975,N/A
COL,1975,N/A
COM,1975,N/A
CPV,1975,N/A
CRI,1975,N/A
CUB,1975,N/A
CYM,1975,N/A
CYP,1975,N/A
CZE,1975,N/A
DEU,1975,N/A
DJI,1975,N/A
DMA,1975,N/A
DNK,1975,N/A
DOM,1975,N/A
DZA,1975,N/A
ECU,1975,N/A
EGY,1975,N/A
ERI,1975,N/A
ESP,1975,N/A
EST,1975,N/A
ETH,1975,N/A
FIN,1975,N/A
FJI,1975,N/A
FRA,1975,N/A
FSM,1975,N/A
GAB,1975,N/A
GBR,1975,N/A
GEO,1975,N/A
GHA,1975,N/A
GIN,1975,N/A
GMB,1975,N/A
GNB,1975,N/A
GNQ,1975,N/A
GRC,1975,N/A
GRD,1975,N/A
GTM,1975,N/A
GUM,1975,N/A
GUY,1975,N/A
HKG,1975,N/A
HND,1975,N/A
HRV,1975,N/A
HTI,1975,N/A
HUN,1975,N/A
IDN,1975,N/A
IND,1975,N/A
IRL,1975,N/A
IRN,1975,N/A
IRQ,1975,N/A
ISL,1975,N/A
ISR,1975,N/A
ITA,1975,N/A
JAM,1975,N/A
JOR,1975,N/A
JPN,1975,N/A
KAZ,1975,N/A
KEN,1975,N/A
KGZ,1975,N/A
KHM,1975,N/A
KIR,1975,N/A
KNA,1975,N/A
KOR,1975,N/A
KWT,1975,60.0
LAO,1975,N/A
LBN,1975,N/A
LBR,1975,N/A
LBY,1975,N/A
LCA,1975,N/A
LIE,1975,N/A
LKA,1975,N/A
LSO,1975,N/A
LTU,1975,N/A
LUX,1975,N/A
LVA,1975,N/A
MAC,1975,N/A
MAF,1975,N/A
MAR,1975,N/A
MDA,1975,N/A
MDG,1975,N/A
MDV,1975,N/A
MEX,1975,N/A
MHL,1975,N/A
MKD,1975,N/A
MLI,1975,N/A
MLT,1975,N/A
MMR,1975,N/A
MNE,1975,N/A
MNG,1975,N/A
MNP,1975,N/A
MOZ,1975,N/A
MRT,1975,N/A
MUS,1975,N/A
MWI,1975,N/A
MYS,1975,N/A
NAM,1975,N/A
NCL,1975,N/A
NER,1975,N/A
NGA,1975,N/A
NIC,1975,N/A
NLD,1975,N/A
NOR,1975,N/A
NPL,1975,N/A
NZL,1975,N/A
OMN,1975,N/A
PAK,1975,N/A
PAN,1975,N/A
PER,1975,N/A
PHL,1975,N/A
PLW,1975,N/A
PNG,1975,N/A
POL,1975,N/A
PRI,1975,N/A
PRK,1975,N/A
PRT,1975,N/A
PRY,1975,N/A
PSE,1975,N/A
PYF,1975,N/A
QAT,1975,N/A
ROU,1975,N/A
RUS,1975,N/A
RWA,1975,N/A
SAU,1975,N/A
SDN,1975,N/A
SEN,1975,N/A
SGP,1975,N/A
SLB,1975,N/A
SLE,1975,N/A
SLV,1975,N/A
SOM,1975,N/A
SRB,1975,N/A
SSD,1975,N/A
STP,1975,N/A
SUR,1975,N/A
SVK,1975,N/A
SVN,1975,N/A
SWE,1975,N/A
SWZ,1975,N/A
SXM,1975,N/A
SYC,1975,N/A
SYR,1975,N/A
TCA,1975,N/A
TCD,1975,N/A
TGO,1975,N/A
THA,1975,N/A
TJK,1975,N/A
TKM,1975,N/A
TLS,1975,N/A
TON,1975,N/A
TTO,1975,N/A
TUN,1975,N/A
TUR,1975,62.0
TUV,1975,N/A
TZA,1975,N/A
UGA,1975,N/A
UKR,1975,N/A
URY,1975,94.0
USA,1975,N/A
UZB,1975,N/A
VCT,1975,N/A
VEN,1975,N/A
VGB,1975,N/A
VIR,1975,N/A
VNM,1975,N/A
VUT,1975,N/A
WSM,1975,N/A
YEM,1975,N/A
ZAF,1975,N/A
ZMB,1975,N/A
ZWE,1975,N/A
AFG,1976,N/A
AGO,1976,N/A
ALB,1976,N/A
ARE,1976,N/A
ARG,1976,N/A
ARM,1976,N/A
ASM,1976,N/A
ATG,1976,N/A
AUS,1976,N/A
AUT,1976,N/A
AZE,1976,N/A
BDI,1976,N/A
BEL,1976,N/A
BEN,1976,N/A
BFA,1976,N/A
BGD,1976,N/A
BGR,1976,N/A
BHR,1976,N/A
BHS,1976,N/A
BIH,1976,N/A
BLR,1976,N/A
BLZ,1976,N/A
BMU,1976,N/A
BOL,1976,63.0
BRA,1976,N/A
BRB,1976,N/A
BRN,1976,N/A
BTN,1976,N/A
BWA,1976,N/A
CAF,1976,N/A
CAN,1976,N/A
CHE,1976,N/A
CHL,1976,N/A
CHN,1976,N/A
CIV,1976,N/A
CMR,1976,41.0
COD,1976,N/A
COG,1976,N/A
COL,1976,N/A
COM,1976,N/A
CPV,1976,N/A
CRI,1976,N/A
CUB,1976,N/A
CYM,1976,N/A
CYP,1976,N/A
CZE,1976,N/A
DEU,1976,N/A
DJI,1976,N/A
DMA,1976,N/A
DNK,1976,N/A
DOM,1976,N/A
DZA,1976,N/A
ECU,1976,N/A
EGY,1976,38.0
ERI,1976,N/A
ESP,1976,N/A
EST,1976,N/A
ETH,1976,N/A
FIN,1976,N/A
FJI,1976,N/A
FRA,1976,N/A
FSM,1976,N/A
GAB,1976,N/A
GBR,1976,N/A
GEO,1976,N/A
GHA,1976,N/A
GIN,1976,N/A
GMB,1976,N/A
GNB,1976,N/A
GNQ,1976,N/A
GRC,1976,N/A
GRD,1976,N/A
GTM,1976,N/A
GUM,1976,N/A
GUY,1976,N/A
HKG,1976,N/A
HND,1976,N/A
HRV,1976,N/A
HTI,1976,N/A
HUN,1976,N/A
IDN,1976,N/A
IND,1976,N/A
IRL,1976,N/A
IRN,1976,37.0
IRQ,1976,N/A
ISL,1976,N/A
ISR,1976,N/A
ITA,1976,N/A
JAM,1976,N/A
JOR,1976,N/A
JPN,1976,N/A
KAZ,1976,N/A
KEN,1976,N/A
KGZ,1976,N/A
KHM,1976,N/A
KIR,1976,N/A
KNA,1976,N/A
KOR,1976,N/A
KWT,1976,N/A
LAO,1976,N/A
LBN,1976,N/A
LBR,1976,N/A
LBY,1976,N/A
LCA,1976,N/A
LIE,1976,N/A
LKA,1976,N/A
LSO,1976,N/A
LTU,1976,N/A
LUX,1976,N/A
LVA,1976,N/A
MAC,1976,N/A
MAF,1976,N/A
MAR,1976,N/A
MDA,1976,N/A
MDG,1976,N/A
MDV,1976,N/A
MEX,1976,N/A
MHL,1976,N/A
MKD,1976,N/A
MLI,1976,9.0
MLT,1976,N/A
MMR,1976,N/A
MNE,1976,N/A
MNG,1976,N/A
MNP,1976,N/A
MOZ,1976,N/A
MRT,1976,N/A
MUS,1976,N/A
MWI,1976,N/A
MYS,1976,N/A
NAM,1976,N/A
NCL,1976,91.0
NER,1976,N/A
NGA,1976,N/A
NIC,1976,N/A
NLD,1976,N/A
NOR,1976,N/A
NPL,1976,N/A
NZL,1976,N/A
OMN,1976,N/A
PAK,1976,N/A
PAN,1976,N/A
PER,1976,N/A
PHL,1976,N/A
PLW,1976,N/A
PNG,1976,N/A
POL,1976,N/A
PRI,1976,N/A
PRK,1976,N/A
PRT,1976,N/A
PRY,1976,N/A
PSE,1976,N/A
PYF,1976,N/A
QAT,1976,N/A
ROU,1976,N/A
RUS,1976,N/A
RWA,1976,N/A
SAU,1976,N/A
SDN,1976,N/A
SEN,1976,N/A
SGP,1976,N/A
SLB,1976,N/A
SLE,1976,N/A
SLV,1976,N/A
SOM,1976,N/A
SRB,1976,N/A
SSD,1976,N/A
STP,1976,N/A
SUR,1976,N/A
SVK,1976,N/A
SVN,1976,N/A
SWE,1976,N/A
SWZ,1976,55.0
SXM,1976,N/A
SYC,1976,N/A
SYR,1976,N/A
TCA,1976,N/A
TCD,1976,N/A
TGO,1976,N/A
THA,1976,N/A
TJK,1976,N/A
TKM,1976,N/A
TLS,1976,N/A
TON,1976,100.0
TTO,1976,N/A
TUN,1976,N/A
TUR,1976,N/A
TUV,1976,N/A
TZA,1976,N/A
UGA,1976,N/A
UKR,1976,N/A
URY,1976,N/A
USA,1976,N/A
UZB,1976,N/A
VCT,1976,N/A
VEN,1976,N/A
VGB,1976,N/A
VIR,1976,N/A
VNM,1976,N/A
VUT,1976,N/A
WSM,1976,N/A
YEM,1976,N/A
ZAF,1976,N/A
ZMB,1976,N/A
ZWE,1976,N/A
AFG,1977,N/A
AGO,1977,N/A
ALB,1977,N/A
ARE,1977,N/A
ARG,1977,N/A
ARM,1977,N/A
ASM,1977,N/A
ATG,1977,N/A
AUS,1977,N/A
AUT,1977,N/A
AZE,1977,N/A
BDI,1977,N/A
BEL,1977,N/A
BEN,1977,N/A
BFA,1977,N/A
BGD,1977,N/A
BGR,1977,N/A
BHR,1977,N/A
BHS,1977,N/A
BIH,1977,N/A
BLR,1977,N/A
BLZ,1977,N/A
BMU,1977,N/A
BOL,1977,N/A
BRA,1977,N/A
BRB,1977,N/A
BRN,1977,N/A
BTN,1977,N/A
BWA,1977,N/A
CAF,1977,N/A
CAN,1977,N/A
CHE,1977,N/A
CHL,1977,N/A
CHN,1977,N/A
CIV,1977,N/A
CMR,1977,N/A
COD,1977,N/A
COG,1977,N/A
COL,1977,N/A
COM,1977,N/A
CPV,1977,N/A
CRI,1977,N/A
CUB,1977,N/A
CYM,1977,N/A
CYP,1977,N/A
CZE,1977,N/A
DEU,1977,N/A
DJI,1977,N/A
DMA,1977,N/A
DNK,1977,N/A
DOM,1977,N/A
DZA,1977,N/A
ECU,1977,N/A
EGY,1977,N/A
ERI,1977,N/A
ESP,1977,N/A
EST,1977,N/A
ETH,1977,N/A
FIN,1977,N/A
FJI,1977,N/A
FRA,1977,N/A
FSM,1977,N/A
GAB,1977,N/A
GBR,1977,N/A
GEO,1977,N/A
GHA,1977,N/A
GIN,1977,N/A
GMB,1977,N/A
GNB,1977,N/A
GNQ,1977,N/A
GRC,1977,N/A
GRD,1977,N/A
GTM,1977,N/A
GUM,1977,N/A
GUY,1977,N/A
HKG,1977,N/A
HND,1977,N/A
HRV,1977,N/A
HTI,1977,N/A
HUN,1977,N/A
IDN,1977,N/A
IND,1977,N/A
IRL,1977,N/A
IRN,1977,N/A
IRQ,1977,N/A
ISL,1977,N/A
ISR,1977,N/A
ITA,1977,N/A
JAM,1977,N/A
JOR,1977,N/A
JPN,1977,N/A
KAZ,1977,N/A
KEN,1977,N/A
KGZ,1977,N/A
KHM,1977,N/A
KIR,1977,N/A
KNA,1977,N/A
KOR,1977,N/A
KWT,1977,N/A
LAO,1977,N/A
LBN,1977,N/A
LBR,1977,N/A
LBY,1977,N/A
LCA,1977,N/A
LIE,1977,N/A
LKA,1977,N/A
LSO,1977,N/A
LTU,1977,N/A
LUX,1977,N/A
LVA,1977,N/A
MAC,1977,N/A
MAF,1977,N/A
MAR,1977,N/A
MDA,1977,N/A
MDG,1977,N/A
MDV,1977,82.0
MEX,1977,N/A
MHL,1977,N/A
MKD,1977,N/A
MLI,1977,N/A
MLT,1977,N/A
MMR,1977,N/A
MNE,1977,N/A
MNG,1977,N/A
MNP,1977,N/A
MOZ,1977,N/A
MRT,1977,N/A
MUS,1977,N/A
MWI,1977,N/A
MYS,1977,N/A
NAM,1977,N/A
NCL,1977,N/A
NER,1977,N/A
NGA,1977,N/A
NIC,1977,N/A
NLD,1977,N/A
NOR,1977,N/A
NPL,1977,N/A
NZL,1977,N/A
OMN,1977,N/A
PAK,1977,N/A
PAN,1977,N/A
PER,1977,N/A
PHL,1977,N/A
PLW,1977,N/A
PNG,1977,N/A
POL,1977,N/A
PRI,1977,N/A
PRK,1977,N/A
PRT,1977,N/A
PRY,1977,N/A
PSE,1977,N/A
PYF,1977,N/A
QAT,1977,N/A
ROU,1977,N/A
RUS,1977,N/A
RWA,1977,N/A
SAU,1977,N/A
SDN,1977,N/A
SEN,1977,N/A
SGP,1977,N/A
SLB,1977,N/A
SLE,1977,N/A
SLV,1977,N/A
SOM,1977,N/A
SRB,1977,N/A
SSD,1977,N/A
STP,1977,N/A
SUR,1977,N/A
SVK,1977,N/A
SVN,1977,N/A
SWE,1977,N/A
SWZ,1977,N/A
SXM,1977,N/A
SYC,1977,N/A
SYR,1977,N/A
TCA,1977,N/A
TCD,1977,N/A
TGO,1977,N/A
THA,1977,N/A
TJK,1977,N/A
TKM,1977,N/A
TLS,1977,N/A
TON,1977,N/A
TTO,1977,N/A
TUN,1977,N/A
TUR,1977,N/A
TUV,1977,N/A
TZA,1977,N/A
UGA,1977,N/A
UKR,1977,N/A
URY,1977,N/A
USA,1977,N/A
UZB,1977,N/A
VCT,1977,N/A
VEN,1977,N/A
VGB,1977,N/A
VIR,1977,N/A
VNM,1977,N/A
VUT,1977,N/A
WSM,1977,N/A
YEM,1977,N/A
ZAF,1977,N/A
ZMB,1977,N/A
ZWE,1977,N/A
AFG,1978,N/A
AGO,1978,N/A
ALB,1978,N/A
ARE,1978,N/A
ARG,1978,N/A
ARM,1978,N/A
ASM,1978,N/A
ATG,1978,N/A
AUS,1978,N/A
AUT,1978,N/A
AZE,1978,N/A
BDI,1978,N/A
BEL,1978,N/A
BEN,1978,N/A
BFA,1978,N/A
BGD,1978,N/A
BGR,1978,N/A
BHR,1978,N/A
BHS,1978,N/A
BIH,1978,N/A
BLR,1978,N/A
BLZ,1978,N/A
BMU,1978,N/A
BOL,1978,N/A
BRA,1978,N/A
BRB,1978,N/A
BRN,1978,N/A
BTN,1978,N/A
BWA,1978,N/A
CAF,1978,N/A
CAN,1978,N/A
CHE,1978,N/A
CHL,1978,N/A
CHN,1978,N/A
CIV,1978,N/A
CMR,1978,N/A
COD,1978,N/A
COG,1978,N/A
COL,1978,N/A
COM,1978,N/A
CPV,1978,N/A
CRI,1978,N/A
CUB,1978,N/A
CYM,1978,N/A
CYP,1978,N/A
CZE,1978,N/A
DEU,1978,N/A
DJI,1978,N/A
DMA,1978,N/A
DNK,1978,N/A
DOM,1978,N/A
DZA,1978,N/A
ECU,1978,N/A
EGY,1978,N/A
ERI,1978,N/A
ESP,1978,N/A
EST,1978,N/A
ETH,1978,N/A
FIN,1978,N/A
FJI,1978,N/A
FRA,1978,N/A
FSM,1978,N/A
GAB,1978,N/A
GBR,1978,N/A
GEO,1978,N/A
GHA,1978,N/A
GIN,1978,N/A
GMB,1978,N/A
GNB,1978,N/A
GNQ,1978,N/A
GRC,1978,N/A
GRD,1978,N/A
GTM,1978,N/A
GUM,1978,N/A
GUY,1978,N/A
HKG,1978,N/A
HND,1978,N/A
HRV,1978,N/A
HTI,1978,N/A
HUN,1978,N/A
IDN,1978,N/A
IND,1978,N/A
IRL,1978,N/A
IRN,1978,N/A
IRQ,1978,N/A
ISL,1978,N/A
ISR,1978,N/A
ITA,1978,N/A
JAM,1978,N/A
JOR,1978,N/A
JPN,1978,N/A
KAZ,1978,N/A
KEN,1978,N/A
KGZ,1978,N/A
KHM,1978,N/A
KIR,1978,N/A
KNA,1978,N/A
KOR,1978,N/A
KWT,1978,N/A
LAO,1978,N/A
LBN,1978,N/A
LBR,1978,N/A
LBY,1978,N/A
LCA,1978,N/A
LIE,1978,N/A
LKA,1978,N/A
LSO,1978,N/A
LTU,1978,N/A
LUX,1978,N/A
LVA,1978,N/A
MAC,1978,N/A
MAF,1978,N/A
MAR,1978,N/A
MDA,1978,N/A
MDG,1978,N/A
MDV,1978,N/A
MEX,1978,N/A
MHL,1978,N/A
MKD,1978,N/A
MLI,1978,N/A
MLT,1978,N/A
MMR,1978,N/A
MNE,1978,N/A
MNG,1978,N/A
MNP,1978,N/A
MOZ,1978,N/A
MRT,1978,N/A
MUS,1978,N/A
MWI,1978,N/A
MYS,1978,N/A
