Country Code,Year,tourism
MRT,1996,N/A
MUS,1996,509000.0
MWI,1996,194000.0
MYS,1996,7138000.0
NAM,1996,560000.0
NCL,1996,91000.0
NER,1996,68000.0
NGA,1996,1230000.0
NIC,1996,388000.0
NLD,1996,6580000.0
NOR,1996,2746000.0
NPL,1996,394000.0
NZL,1996,1529000.0
OMN,1996,N/A
PAK,1996,369000.0
PAN,1996,443000.0
PER,1996,N/A
PHL,1996,2049000.0
PLW,1996,69000.0
PNG,1996,N/A
POL,1996,87439000.0
PRI,1996,4110000.0
PRK,1996,N/A
PRT,1996,9730000.0
PRY,1996,12868000.0
PSE,1996,220000.0
PYF,1996,184000.0
QAT,1996,N/A
ROU,1996,5205000.0
RUS,1996,16208000.0
RWA,1996,N/A
SAU,1996,N/A
SDN,1996,38000.0
SEN,1996,N/A
SGP,1996,7292000.0
SLB,1996,10300.0001907349
SLE,1996,N/A
SLV,1996,N/A
SOM,1996,N/A
SRB,1996,N/A
SSD,1996,N/A
STP,1996,6400.00009536743
SUR,1996,74000.0
SVK,1996,N/A
SVN,1996,832000.0
SWE,1996,2376000.0
SWZ,1996,1337000.0
SXM,1996,1022000.0
SYC,1996,142000.0
SYR,1996,2435000.0
TCA,1996,N/A
TCD,1996,20000.0
TGO,1996,58000.0
THA,1996,7244000.0
TJK,1996,699.999988079071
TKM,1996,282000.0
TLS,1996,N/A
TON,1996,31000.0
TTO,1996,317000.0
TUN,1996,3885000.0
TUR,1996,8614000.0
TUV,1996,1000.0
TZA,1996,326000.0
UGA,1996,174000.0
UKR,1996,6750000.0
URY,1996,2258000.0
USA,1996,82756000.0
UZB,1996,173000.0
VCT,1996,216000.0
VEN,1996,960000.0
VGB,1996,244000.0
VIR,1996,1779000.0
VNM,1996,1607000.0
VUT,1996,103000.0
WSM,1996,N/A
YEM,1996,N/A
ZAF,1996,5186000.0
ZMB,1996,264000.0
ZWE,1996,1597000.0
AFG,1997,N/A
AGO,1997,45000.0
ALB,1997,119000.0
ARE,1997,N/A
ARG,1997,2764000.0
ARM,1997,23000.0
ASM,1997,26000.0
ATG,1997,526000.0
AUS,1997,4318000.0
AUT,1997,16647000.0
AZE,1997,306000.0
BDI,1997,11000.0
BEL,1997,6037000.0
BEN,1997,541000.0
BFA,1997,138000.0
BGD,1997,182000.0
BGR,1997,7543000.0
BHR,1997,2600000.0
BHS,1997,3446000.0
BIH,1997,115000.0
BLR,1997,N/A
BLZ,1997,305000.0
BMU,1997,562000.0
BOL,1997,355000.0
BRA,1997,2850000.0
BRB,1997,990000.0
BRN,1997,643000.0
BTN,1997,5400.00009536743
BWA,1997,765000.0
CAF,1997,17000.0
CAN,1997,45076000.0
CHE,1997,7039000.0
CHL,1997,N/A
CHN,1997,57588000.0
CIV,1997,274000.0
CMR,1997,N/A
COD,1997,30000.0
COG,1997,N/A
COL,1997,758000.0
COM,1997,26000.0
CPV,1997,45000.0
CRI,1997,1013000.0
CUB,1997,1170000.0
CYM,1997,1248000.0
CYP,1997,2194000.0
CZE,1997,N/A
DEU,1997,15837000.0
DJI,1997,20000.0
DMA,1997,299000.0
DNK,1997,N/A
DOM,1997,2482000.0
DZA,1997,635000.0
ECU,1997,529000.0
EGY,1997,3961000.0
ERI,1997,410000.0
ESP,1997,62415000.0
EST,1997,2618000.0
ETH,1997,139000.0
FIN,1997,1832000.0
FJI,1997,547000.0
FRA,1997,157551000.0
FSM,1997,17200.0007629395
GAB,1997,247000.0
GBR,1997,25515000.0
GEO,1997,313000.0
GHA,1997,325000.0
GIN,1997,17000.0
GMB,1997,85000.0
GNB,1997,N/A
GNQ,1997,N/A
GRC,1997,10588000.0
GRD,1997,368000.0
GTM,1997,576000.0
GUM,1997,1382000.0
GUY,1997,76000.0
HKG,1997,11273000.0
HND,1997,310000.0
HRV,1997,23660000.0
HTI,1997,387000.0
HUN,1997,37315000.0
IDN,1997,5185000.0
IND,1997,2374000.0
IRL,1997,5587000.0
IRN,1997,764000.0
IRQ,1997,15000.0
ISL,1997,223000.0
ISR,1997,2295000.0
ITA,1997,57998000.0
JAM,1997,1904000.0
JOR,1997,3068000.0
JPN,1997,4218000.0
KAZ,1997,284000.0
KEN,1997,1001000.0
KGZ,1997,N/A
KHM,1997,219000.0
KIR,1997,N/A
KNA,1997,194000.0
KOR,1997,3908000.0
KWT,1997,1638000.0
LAO,1997,463000.0
LBN,1997,558000.0
LBR,1997,N/A
LBY,1997,913000.0
LCA,1997,563000.0
LIE,1997,57000.0
LKA,1997,384000.0
LSO,1997,313000.0
LTU,1997,3702000.0
LUX,1997,778000.0
LVA,1997,1842000.0
MAC,1997,7000000.0
MAF,1997,N/A
MAR,1997,3203000.0
MDA,1997,21000.0
MDG,1997,N/A
MDV,1997,366000.0
MEX,1997,92915000.0
MHL,1997,6400.00009536743
MKD,1997,121000.0
MLI,1997,75000.0
MLT,1997,1238000.0
MMR,1997,491000.0
MNE,1997,N/A
MNG,1997,82000.0
MNP,1997,695000.0
MOZ,1997,N/A
MRT,1997,N/A
MUS,1997,558000.0
MWI,1997,207000.0
MYS,1997,6211000.0
NAM,1997,610000.0
NCL,1997,105000.0
NER,1997,68000.0
NGA,1997,1292000.0
NIC,1997,453000.0
NLD,1997,7841000.0
NOR,1997,2702000.0
NPL,1997,422000.0
NZL,1997,1497000.0
OMN,1997,N/A
PAK,1997,375000.0
PAN,1997,504000.0
PER,1997,N/A
PHL,1997,2223000.0
PLW,1997,74000.0
PNG,1997,N/A
POL,1997,87817000.0
PRI,1997,4350000.0
PRK,1997,N/A
PRT,1997,10172000.0
PRY,1997,10955000.0
PSE,1997,210000.0
PYF,1997,201000.0
QAT,1997,N/A
ROU,1997,5149000.0
RUS,1997,17463000.0
RWA,1997,N/A
SAU,1997,N/A
SDN,1997,30000.0
SEN,1997,N/A
SGP,1997,7198000.0
SLB,1997,13800.0001907349
SLE,1997,N/A
SLV,1997,N/A
SOM,1997,N/A
SRB,1997,N/A
SSD,1997,N/A
STP,1997,4800.00019073486
SUR,1997,78000.0
SVK,1997,N/A
SVN,1997,974000.0
SWE,1997,2388000.0
SWZ,1997,1635000.0
SXM,1997,1325000.0
SYC,1997,136000.0
SYR,1997,2332000.0
TCA,1997,N/A
TCD,1997,27000.0
TGO,1997,92000.0
THA,1997,7294000.0
TJK,1997,2099.99990463257
TKM,1997,332000.0
TLS,1997,N/A
TON,1997,29000.0
TTO,1997,360000.0
TUN,1997,4263000.0
TUR,1997,9689000.0
TUV,1997,1000.0
TZA,1997,360000.0
UGA,1997,175000.0
UKR,1997,14743000.0
URY,1997,2463000.0
USA,1997,82525000.0
UZB,1997,960000.0
VCT,1997,200000.0
VEN,1997,933000.0
VGB,1997,244000.0
VIR,1997,2128000.0
VNM,1997,1716000.0
VUT,1997,81000.0
WSM,1997,N/A
YEM,1997,N/A
ZAF,1997,5170000.0
ZMB,1997,341000.0
ZWE,1997,1336000.0
AFG,1998,N/A
AGO,1998,52000.0
ALB,1998,184000.0
ARE,1998,N/A
ARG,1998,3012000.0
ARM,1998,32000.0
ASM,1998,36000.0
ATG,1998,570000.0
AUS,1998,4167000.0
AUT,1998,17352000.0
AZE,1998,483000.0
BDI,1998,15000.0
BEL,1998,6179000.0
BEN,1998,575000.0
BFA,1998,160000.0
BGD,1998,172000.0
BGR,1998,5240000.0
BHR,1998,2898000.0
BHS,1998,3348000.0
BIH,1998,148000.0
BLR,1998,N/A
BLZ,1998,300000.0
BMU,1998,558000.0
BOL,1998,387000.0
BRA,1998,4818000.0
BRB,1998,1019000.0
BRN,1998,964000.0
BTN,1998,6199.99980926514
BWA,1998,940000.0
CAF,1998,7500.0
CAN,1998,48064000.0
CHE,1998,7185000.0
CHL,1998,N/A
CHN,1998,63478000.0
CIV,1998,301000.0
CMR,1998,N/A
COD,1998,53000.0
COG,1998,N/A
COL,1998,823000.0
COM,1998,27000.0
CPV,1998,52000.0
CRI,1998,1167000.0
CUB,1998,1416000.0
CYM,1998,1275000.0
CYP,1998,2357000.0
CZE,1998,N/A
DEU,1998,16511000.0
DJI,1998,21000.0
DMA,1998,312000.0
DNK,1998,N/A
DOM,1998,2702000.0
DZA,1998,678000.0
ECU,1998,511000.0
EGY,1998,3454000.0
ERI,1998,188000.0
ESP,1998,68068000.0
EST,1998,2909000.0
ETH,1998,112000.0
FIN,1998,2644000.0
FJI,1998,499000.0
FRA,1998,N/A
FSM,1998,13399.9996185303
GAB,1998,274000.0
GBR,1998,25745000.0
GEO,1998,317000.0
GHA,1998,348000.0
GIN,1998,23000.0
GMB,1998,91000.0
GNB,1998,N/A
GNQ,1998,N/A
GRC,1998,11364000.0
GRD,1998,392000.0
GTM,1998,636000.0
GUM,1998,1137000.0
GUY,1998,66000.0
HKG,1998,10160000.0
HND,1998,324000.0
HRV,1998,25499000.0
HTI,1998,393000.0
HUN,1998,33624000.0
IDN,1998,4606000.0
IND,1998,2359000.0
IRL,1998,6064000.0
IRN,1998,1008000.0
IRQ,1998,45000.0
ISL,1998,255000.0
ISR,1998,2200000.0
ITA,1998,58499000.0
JAM,1998,1899000.0
JOR,1998,3438000.0
JPN,1998,4106000.0
KAZ,1998,257000.0
KEN,1998,894000.0
KGZ,1998,290000.0
KHM,1998,287000.0
KIR,1998,N/A
KNA,1998,250000.0
KOR,1998,4250000.0
KWT,1998,1763000.0
LAO,1998,500000.0
LBN,1998,631000.0
LBR,1998,N/A
LBY,1998,850000.0
LCA,1998,629000.0
LIE,1998,59000.0
LKA,1998,409000.0
LSO,1998,290000.0
LTU,1998,4287000.0
LUX,1998,789000.0
LVA,1998,1788000.0
MAC,1998,6949000.0
MAF,1998,N/A
MAR,1998,3267000.0
MDA,1998,19000.0
MDG,1998,N/A
MDV,1998,396000.0
MEX,1998,95214000.0
MHL,1998,6400.00009536743
MKD,1998,157000.0
MLI,1998,83000.0
MLT,1998,1326000.0
MMR,1998,478000.0
MNE,1998,N/A
MNG,1998,197000.0
MNP,1998,490000.0
MOZ,1998,N/A
MRT,1998,N/A
MUS,1998,579000.0
MWI,1998,220000.0
MYS,1998,5551000.0
NAM,1998,681000.0
NCL,1998,104000.0
NER,1998,41000.0
NGA,1998,1357000.0
NIC,1998,483000.0
NLD,1998,9312000.0
NOR,1998,3256000.0
NPL,1998,464000.0
NZL,1998,1485000.0
OMN,1998,N/A
PAK,1998,429000.0
PAN,1998,529000.0
PER,1998,N/A
PHL,1998,2149000.0
PLW,1998,64000.0
PNG,1998,N/A
POL,1998,88592000.0
PRI,1998,4671000.0
PRK,1998,N/A
PRT,1998,11295000.0
PRY,1998,9818000.0
PSE,1998,200000.0
PYF,1998,211000.0
QAT,1998,N/A
ROU,1998,4831000.0
RUS,1998,16188000.0
RWA,1998,N/A
SAU,1998,N/A
SDN,1998,36000.0
SEN,1998,N/A
SGP,1998,6242000.0
SLB,1998,15800.0001907349
SLE,1998,N/A
SLV,1998,N/A
SOM,1998,N/A
SRB,1998,N/A
SSD,1998,N/A
STP,1998,5599.99990463257
SUR,1998,70000.0
SVK,1998,N/A
SVN,1998,977000.0
SWE,1998,2573000.0
SWZ,1998,986000.0
SXM,1998,1339000.0
SYC,1998,134000.0
SYR,1998,2464000.0
TCA,1998,N/A
TCD,1998,41000.0
TGO,1998,69000.0
THA,1998,7843000.0
TJK,1998,3200.00004768372
TKM,1998,380000.0
TLS,1998,N/A
TON,1998,35000.0
TTO,1998,377000.0
TUN,1998,4718000.0
TUR,1998,9753000.0
TUV,1998,1000.0
TZA,1998,482000.0
UGA,1998,195000.0
UKR,1998,12003000.0
URY,1998,2324000.0
USA,1998,74767000.0
UZB,1998,811000.0
VCT,1998,202000.0
VEN,1998,813000.0
VGB,1998,279000.0
VIR,1998,2139000.0
VNM,1998,1520000.0
VUT,1998,78000.0
WSM,1998,N/A
YEM,1998,N/A
ZAF,1998,5898000.0
ZMB,1998,362000.0
ZWE,1998,2090000.0
AFG,1999,N/A
AGO,1999,45000.0
ALB,1999,371000.0
ARE,1999,N/A
ARG,1999,2898000.0
ARM,1999,41000.0
ASM,1999,41000.0
ATG,1999,560000.0
AUS,1999,4459000.0
AUT,1999,17467000.0
AZE,1999,602000.0
BDI,1999,26000.0
BEL,1999,6369000.0
BEN,1999,941000.0
BFA,1999,117000.0
BGD,1999,173000.0
BGR,1999,5056000.0
BHR,1999,3280000.0
BHS,1999,3648000.0
BIH,1999,147000.0
BLR,1999,N/A
BLZ,1999,340000.0
BMU,1999,549000.0
BOL,1999,342000.0
BRA,1999,5107000.0
BRB,1999,947000.0
BRN,1999,967000.0
BTN,1999,7199.99980926514
BWA,1999,1039000.0
CAF,1999,10000.0
CAN,1999,49055000.0
CHE,1999,7154000.0
CHL,1999,N/A
CHN,1999,72796000.0
CIV,1999,N/A
CMR,1999,N/A
COD,1999,80000.0
COG,1999,N/A
COL,1999,725000.0
COM,1999,24000.0
CPV,1999,67000.0
CRI,1999,1267000.0
CUB,1999,1603000.0
CYM,1999,1431000.0
CYP,1999,2578000.0
CZE,1999,N/A
DEU,1999,17116000.0
DJI,1999,21000.0
DMA,1999,280000.0
DNK,1999,N/A
DOM,1999,2932000.0
DZA,1999,749000.0
ECU,1999,518000.0
EGY,1999,4797000.0
ERI,1999,57000.0
ESP,1999,72040000.0
EST,1999,3181000.0
ETH,1999,115000.0
FIN,1999,2454000.0
FJI,1999,544000.0
FRA,1999,N/A
FSM,1999,16100.0003814697
GAB,1999,262000.0
GBR,1999,25394000.0
GEO,1999,384000.0
GHA,1999,373000.0
GIN,1999,27000.0
GMB,1999,96000.0
GNB,1999,N/A
GNQ,1999,N/A
GRC,1999,12606000.0
GRD,1999,379000.0
GTM,1999,823000.0
GUM,1999,1162000.0
GUY,1999,75000.0
HKG,1999,11328000.0
HND,1999,428000.0
HRV,1999,29215000.0
HTI,1999,386000.0
HUN,1999,28803000.0
IDN,1999,4728000.0
IND,1999,2482000.0
IRL,1999,6403000.0
IRN,1999,1321000.0
IRQ,1999,30000.0
ISL,1999,281000.0
ISR,1999,2566000.0
ITA,1999,59521000.0
JAM,1999,2013000.0
JOR,1999,3231000.0
JPN,1999,4438000.0
KAZ,1999,394000.0
KEN,1999,969000.0
KGZ,1999,165000.0
KHM,1999,368000.0
KIR,1999,20299.9992370605
KNA,1999,226000.0
KOR,1999,4660000.0
KWT,1999,1884000.0
LAO,1999,614000.0
LBN,1999,673000.0
LBR,1999,N/A
LBY,1999,965000.0
LCA,1999,666000.0
LIE,1999,60000.0
LKA,1999,465000.0
LSO,1999,308000.0
LTU,1999,4454000.0
LUX,1999,863000.0
LVA,1999,1738000.0
MAC,1999,7444000.0
MAF,1999,N/A
MAR,1999,4088000.0
MDA,1999,14000.0
MDG,1999,N/A
MDV,1999,430000.0
MEX,1999,99869000.0
MHL,1999,4599.99990463257
MKD,1999,181000.0
MLI,1999,82000.0
MLT,1999,1402000.0
MMR,1999,435000.0
MNE,1999,N/A
MNG,1999,160000.0
MNP,1999,502000.0
MOZ,1999,N/A
MRT,1999,24000.0
MUS,1999,600000.0
MWI,1999,254000.0
MYS,1999,7931000.0
NAM,1999,694000.0
NCL,1999,100000.0
NER,1999,39000.0
NGA,1999,1425000.0
NIC,1999,530000.0
NLD,1999,9874000.0
NOR,1999,3223000.0
NPL,1999,492000.0
NZL,1999,1607000.0
OMN,1999,N/A
PAK,1999,432000.0
PAN,1999,555000.0
PER,1999,N/A
PHL,1999,2171000.0
PLW,1999,55000.0
PNG,1999,N/A
POL,1999,89118000.0
PRI,1999,4221000.0
PRK,1999,N/A
PRT,1999,11632000.0
PRY,1999,6569000.0
PSE,1999,300000.0
PYF,1999,236000.0
QAT,1999,N/A
ROU,1999,5224000.0
RUS,1999,18820000.0
RWA,1999,N/A
SAU,1999,N/A
SDN,1999,39000.0
SEN,1999,N/A
SGP,1999,6958000.0
SLB,1999,N/A
SLE,1999,N/A
SLV,1999,N/A
SOM,1999,N/A
SRB,1999,N/A
SSD,1999,N/A
STP,1999,5800.00019073486
SUR,1999,72000.0
SVK,1999,N/A
SVN,1999,884000.0
SWE,1999,2595000.0
SWZ,1999,1253000.0
SXM,1999,1061000.0
SYC,1999,130000.0
SYR,1999,2682000.0
TCA,1999,N/A
TCD,1999,46000.0
TGO,1999,70000.0
THA,1999,8651000.0
TJK,1999,4500.0
TKM,1999,N/A
TLS,1999,N/A
TON,1999,44000.0
TTO,1999,421000.0
TUN,1999,4832000.0
TUR,1999,7487000.0
TUV,1999,1100.00002384186
TZA,1999,627000.0
UGA,1999,189000.0
UKR,1999,10990000.0
URY,1999,2273000.0
USA,1999,75796000.0
UZB,1999,487000.0
VCT,1999,223000.0
VEN,1999,702000.0
VGB,1999,284000.0
VIR,1999,1964000.0
VNM,1999,1782000.0
VUT,1999,96000.0
WSM,1999,N/A
YEM,1999,N/A
ZAF,1999,6026000.0
ZMB,1999,404000.0
ZWE,1999,2250000.0
AFG,2000,N/A
AGO,2000,51000.0
ALB,2000,317000.0
ARE,2000,N/A
ARG,2000,2909000.0
ARM,2000,45000.0
ASM,2000,44000.0
ATG,2000,634000.0
AUS,2000,4931000.0
AUT,2000,17982000.0
AZE,2000,681000.0
BDI,2000,29000.0
BEL,2000,6457000.0
BEN,2000,1068000.0
BFA,2000,126000.0
BGD,2000,199000.0
BGR,2000,4922000.0
BHR,2000,3869000.0
BHS,2000,4204000.0
BIH,2000,171000.0
BLR,2000,2030000.0
BLZ,2000,374000.0
BMU,2000,539000.0
BOL,2000,319000.0
BRA,2000,5313000.0
BRB,2000,1078000.0
BRN,2000,984000.0
BTN,2000,7599.99990463257
BWA,2000,1306000.0
CAF,2000,11199.9998092651
CAN,2000,48638000.0
CHE,2000,7821000.0
CHL,2000,N/A
CHN,2000,83444000.0
CIV,2000,N/A
CMR,2000,N/A
COD,2000,103000.0
COG,2000,N/A
COL,2000,707000.0
COM,2000,24000.0
CPV,2000,115000.0
CRI,2000,1278000.0
CUB,2000,1774000.0
CYM,2000,1385000.0
CYP,2000,2912000.0
CZE,2000,N/A
DEU,2000,18983000.0
DJI,2000,20100.0003814697
DMA,2000,312000.0
DNK,2000,N/A
DOM,2000,3161000.0
DZA,2000,866000.0
ECU,2000,627000.0
EGY,2000,5506000.0
ERI,2000,70000.0
ESP,2000,74580000.0
EST,2000,3310000.0
ETH,2000,136000.0
FIN,2000,2714000.0
FJI,2000,434000.0
FRA,2000,N/A
FSM,2000,20500.0
GAB,2000,230000.0
GBR,2000,25209000.0
GEO,2000,387000.0
GHA,2000,399000.0
GIN,2000,33000.0
GMB,2000,79000.0
GNB,2000,N/A
GNQ,2000,N/A
GRC,2000,13567000.0
GRD,2000,316000.0
GTM,2000,826000.0
GUM,2000,1287000.0
GUY,2000,105000.0
HKG,2000,13059000.0
HND,2000,689000.0
HRV,2000,37226000.0
HTI,2000,445000.0
HUN,2000,31141000.0
IDN,2000,5064000.0
IND,2000,2649000.0
IRL,2000,6646000.0
IRN,2000,1342000.0
IRQ,2000,78000.0
ISL,2000,328000.0
ISR,2000,2672000.0
ITA,2000,62702000.0
JAM,2000,2230000.0
JOR,2000,2700000.0
JPN,2000,4757000.0
KAZ,2000,1683000.0
KEN,2000,1037000.0
KGZ,2000,173000.0
KHM,2000,466000.0
KIR,2000,13399.9996185303
KNA,2000,247000.0
KOR,2000,5322000.0
KWT,2000,1944000.0
LAO,2000,737000.0
LBN,2000,742000.0
LBR,2000,N/A
LBY,2000,963000.0
LCA,2000,727000.0
LIE,2000,61599.9984741211
LKA,2000,445000.0
LSO,2000,302000.0
LTU,2000,4092000.0
LUX,2000,852000.0
LVA,2000,1882000.0
MAC,2000,9162000.0
MAF,2000,N/A
MAR,2000,4458000.0
MDA,2000,18000.0
MDG,2000,N/A
MDV,2000,467000.0
MEX,2000,105673000.0
MHL,2000,5199.99980926514
MKD,2000,224000.0
MLI,2000,86000.0
MLT,2000,1387000.0
MMR,2000,416000.0
MNE,2000,N/A
MNG,2000,158000.0
MNP,2000,529000.0
MOZ,2000,N/A
MRT,2000,30000.0
MUS,2000,678000.0
MWI,2000,228000.0
MYS,2000,10222000.0
NAM,2000,759000.0
NCL,2000,110000.0
NER,2000,50000.0
NGA,2000,1492000.0
NIC,2000,581000.0
NLD,2000,10003000.0
NOR,2000,3104000.0
NPL,2000,464000.0
NZL,2000,1787000.0
OMN,2000,N/A
PAK,2000,557000.0
PAN,2000,600000.0
PER,2000,N/A
PHL,2000,1992000.0
PLW,2000,58000.0
PNG,2000,N/A
POL,2000,84515000.0
PRI,2000,4566000.0
PRK,2000,N/A
PRT,2000,12097000.0
PRY,2000,3924000.0
PSE,2000,310000.0
PYF,2000,N/A
QAT,2000,N/A
ROU,2000,5264000.0
RUS,2000,21169000.0
RWA,2000,N/A
SAU,2000,N/A
SDN,2000,38000.0
SEN,2000,N/A
SGP,2000,7691000.0
SLB,2000,5199.99980926514
SLE,2000,N/A
SLV,2000,867000.0
SOM,2000,N/A
SRB,2000,N/A
SSD,2000,N/A
STP,2000,7099.99990463257
SUR,2000,72000.0
SVK,2000,N/A
SVN,2000,1090000.0
SWE,2000,3828000.0
SWZ,2000,1151000.0
SXM,2000,1300000.0
SYC,2000,140000.0
SYR,2000,3412000.0
TCA,2000,N/A
TCD,2000,43000.0
TGO,2000,60000.0
THA,2000,9579000.0
TJK,2000,7699.99980926514
TKM,2000,N/A
TLS,2000,N/A
TON,2000,43000.0
TTO,2000,503000.0
TUN,2000,5058000.0
TUR,2000,10428000.0
TUV,2000,1100.00002384186
TZA,2000,501000.0
UGA,2000,193000.0
UKR,2000,11691000.0
URY,2000,2236000.0
USA,2000,78343000.0
UZB,2000,302000.0
VCT,2000,256000.0
VEN,2000,602000.0
VGB,2000,272000.0
VIR,2000,2396000.0
VNM,2000,2140000.0
VUT,2000,106000.0
WSM,2000,N/A
YEM,2000,N/A
ZAF,2000,6001000.0
ZMB,2000,457000.0
ZWE,2000,1967000.0
AFG,2001,N/A
AGO,2001,67000.0
ALB,2001,354000.0
ARE,2001,N/A
ARG,2001,2620000.0
ARM,2001,123000.0
ASM,2001,36000.0
ATG,2001,624000.0
AUS,2001,4856000.0
AUT,2001,18180000.0
AZE,2001,767000.0
BDI,2001,36000.0
BEL,2001,6452000.0
BEN,2001,1155000.0
BFA,2001,128000.0
BGD,2001,207000.0
BGR,2001,5104000.0
BHR,2001,4388000.0
BHS,2001,4183000.0
BIH,2001,139000.0
BLR,2001,1852000.0
BLZ,2001,385000.0
BMU,2001,458000.0
BOL,2001,316000.0
BRA,2001,4773000.0
BRB,2001,1035000.0
BRN,2001,840000.0
BTN,2001,6400.00009536743
BWA,2001,1451000.0
CAF,2001,9899.99961853027
CAN,2001,47147000.0
CHE,2001,7455000.0
CHL,2001,N/A
CHN,2001,89013000.0
CIV,2001,N/A
CMR,2001,N/A
COD,2001,55000.0
COG,2001,N/A
COL,2001,788000.0
COM,2001,19399.9996185303
CPV,2001,134000.0
CRI,2001,1320000.0
CUB,2001,1775000.0
CYM,2001,1549000.0
CYP,2001,2841000.0
CZE,2001,N/A
DEU,2001,17861000.0
DJI,2001,21600.0003814697
DMA,2001,276000.0
DNK,2001,N/A
DOM,2001,3090000.0
DZA,2001,901000.0
ECU,2001,641000.0
EGY,2001,4648000.0
ERI,2001,113000.0
ESP,2001,75564000.0
EST,2001,3230000.0
ETH,2001,148000.0
FIN,2001,2826000.0
FJI,2001,446000.0
FRA,2001,N/A
FSM,2001,15300.0001907349
GAB,2001,236000.0
GBR,2001,22835000.0
GEO,2001,302000.0
GHA,2001,439000.0
GIN,2001,38000.0
GMB,2001,57000.0
GNB,2001,7800.00019073486
GNQ,2001,N/A
GRC,2001,14678000.0
GRD,2001,277000.0
GTM,2001,835000.0
GUM,2001,1159000.0
GUY,2001,99000.0
HKG,2001,13725000.0
HND,2001,672000.0
HRV,2001,40129000.0
HTI,2001,499000.0
HUN,2001,30679000.0
IDN,2001,5153000.0
IND,2001,2537000.0
IRL,2001,6353000.0
IRN,2001,1402000.0
IRQ,2001,127000.0
ISL,2001,329000.0
ISR,2001,1219000.0
ITA,2001,60960000.0
JAM,2001,2117000.0
JOR,2001,3034000.0
JPN,2001,4772000.0
KAZ,2001,2693000.0
KEN,2001,994000.0
KGZ,2001,199000.0
KHM,2001,605000.0
KIR,2001,14500.0
KNA,2001,334000.0
KOR,2001,5147000.0
KWT,2001,2072000.0
LAO,2001,674000.0
LBN,2001,837000.0
LBR,2001,N/A
LBY,2001,953000.0
LCA,2001,747000.0
LIE,2001,56500.0
LKA,2001,397000.0
LSO,2001,295000.0
LTU,2001,4195000.0
LUX,2001,836000.0
LVA,2001,2061000.0
MAC,2001,10279000.0
MAF,2001,N/A
MAR,2001,4596000.0
MDA,2001,16000.0
MDG,2001,N/A
MDV,2001,461000.0
MEX,2001,100718000.0
MHL,2001,5400.00009536743
MKD,2001,99000.0
MLI,2001,89000.0
MLT,2001,1439000.0
MMR,2001,475000.0
MNE,2001,N/A
MNG,2001,192000.0
MNP,2001,444000.0
MOZ,2001,404000.0
MRT,2001,N/A
MUS,2001,675000.0
MWI,2001,266000.0
MYS,2001,12775000.0
NAM,2001,700000.0
NCL,2001,101000.0
NER,2001,52000.0
NGA,2001,1753000.0
NIC,2001,584000.0
NLD,2001,9500000.0
NOR,2001,3073000.0
NPL,2001,361000.0
NZL,2001,1909000.0
OMN,2001,1095000.0
PAK,2001,500000.0
PAN,2001,737000.0
PER,2001,N/A
PHL,2001,1797000.0
PLW,2001,54000.0
PNG,2001,N/A
POL,2001,61431000.0
PRI,2001,4908000.0
PRK,2001,N/A
PRT,2001,12167000.0
PRY,2001,3550000.0
PSE,2001,43000.0
PYF,2001,N/A
QAT,2001,N/A
ROU,2001,4938000.0
RUS,2001,21595000.0
RWA,2001,N/A
SAU,2001,N/A
SDN,2001,50000.0
SEN,2001,N/A
SGP,2001,7522000.0
SLB,2001,N/A
SLE,2001,N/A
SLV,2001,804000.0
SOM,2001,N/A
SRB,2001,N/A
SSD,2001,N/A
STP,2001,7500.0
SUR,2001,68000.0
SVK,2001,N/A
SVN,2001,1219000.0
SWE,2001,4108000.0
SWZ,2001,1312000.0
SXM,2001,1271000.0
SYC,2001,138000.0
SYR,2001,3671000.0
TCA,2001,N/A
TCD,2001,57000.0
TGO,2001,57000.0
THA,2001,10133000.0
TJK,2001,5199.99980926514
TKM,2001,N/A
TLS,2001,N/A
TON,2001,38000.0
TTO,2001,468000.0
TUN,2001,5387000.0
TUR,2001,11619000.0
TUV,2001,1100.00002384186
TZA,2001,525000.0
UGA,2001,205000.0
UKR,2001,11877000.0
URY,2001,2136000.0
USA,2001,70975000.0
UZB,2001,345000.0
VCT,2001,254000.0
VEN,2001,792000.0
VGB,2001,296000.0
VIR,2001,2497000.0
VNM,2001,2330000.0
VUT,2001,106000.0
WSM,2001,N/A
YEM,2001,N/A
ZAF,2001,5908000.0
ZMB,2001,492000.0
ZWE,2001,2217000.0
AFG,2002,N/A
AGO,2002,91000.0
ALB,2002,470000.0
ARE,2002,N/A
ARG,2002,2820000.0
ARM,2002,162000.0
ASM,2002,N/A
ATG,2002,528000.0
AUS,2002,4841000.0
AUT,2002,18611000.0
AZE,2002,834000.0
BDI,2002,74000.0
BEL,2002,6720000.0
BEN,2002,853000.0
BFA,2002,150000.0
BGD,2002,207000.0
BGR,2002,5563000.0
BHR,2002,4831000.0
BHS,2002,4406000.0
BIH,2002,160000.0
BLR,2002,1907000.0
BLZ,2002,694000.0
BMU,2002,484000.0
BOL,2002,334000.0
BRA,2002,3785000.0
BRB,2002,1021000.0
BRN,2002,891000.0
BTN,2002,5599.99990463257
BWA,2002,1485000.0
CAF,2002,2900.00009536743
CAN,2002,44896000.0
CHE,2002,6868000.0
CHL,2002,N/A
CHN,2002,97908000.0
CIV,2002,N/A
CMR,2002,N/A
